text,distortion_label,language,template_id
"I made one mistake in the project, so the whole thing was a complete failure.",Black & White Thinking,en,Black & White Thinking_0
"I burned the slice of pizza, I am forever terrible at grilling.",Overgeneralization,en,Overgeneralization_2
"I should be over this {event} by now, there is something wrong with me.",Should Statements,en,Should Statements_0
"I feel unattractive today, so everyone must think I am hideous.",Emotional Reasoning,en,Emotional Reasoning_4
"I got a D on the quiz, I will never graduate and will end up a total failure.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_4
"I made one mistake in the job, so the whole thing was a complete disappointment.",Black & White Thinking,en,Black & White Thinking_0
"I must have known better, I am so stupid.",Should Statements,en,Should Statements_7
"My sister is anxious, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"My colleague frowned, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"I am going to fail the audition, I just know it.",Jumping to Conclusions,en,Jumping to Conclusions_6
"The presentation will definitely be declined, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"The review had ten positive comments and one suggestion, but all I can think about is that one flaw.",Mental Filter,en,Mental Filter_0
"Everyone complimented my song, but one person was quiet, so that person secretly avoids it.",Mental Filter,en,Mental Filter_5
"I made one mistake in the recipe, so the whole thing was a complete waste.",Black & White Thinking,en,Black & White Thinking_0
"I have to have known better, I am so dumb.",Should Statements,en,Should Statements_7
"If they do not support me completely, then they must rejected me entirely.",Black & White Thinking,en,Black & White Thinking_2
"My boss scheduled a code, they are definitely going to reprimand me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"The code will definitely be declined, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
I ought to never make a typo at work.,Should Statements,en,Should Statements_4
"I made one mistake in the assignment, so the whole thing was a complete disappointment.",Black & White Thinking,en,Black & White Thinking_0
"I have not heard back from the presentation, they clearly failed me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"I got a 85% on the quiz, I will never graduate and will end up a total failure.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_4
"I am feeling frustrated about the test, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
I either get first place on this or I am a total idiot.,Black & White Thinking,en,Black & White Thinking_1
"This computer broke, technology invariably fails me when I need it.",Overgeneralization,en,Overgeneralization_9
"My brother sighed, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"I got rejected from this opportunity, I will almost never get hired anywhere.",Overgeneralization,en,Overgeneralization_1
"I am feeling angry about the meeting, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"I made a typo in the assignment, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"I had a great day but I dropped my phone, so today was ruined.",Mental Filter,en,Mental Filter_1
"He yelled at me, people are always so harsh to me.",Overgeneralization,en,Overgeneralization_6
"I am feeling angry about the presentation, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
I need to never make a mistake at work.,Should Statements,en,Should Statements_4
"I feel like a phony at work, so I must actually be bad at my opportunity.",Emotional Reasoning,en,Emotional Reasoning_0
I must always be productive or I am wasting my life.,Should Statements,en,Should Statements_1
I sent the wrong email and now my whole day is a complete nightmare.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
I must never make a slip-up at work.,Should Statements,en,Should Statements_4
"I need to not feel frustrated about this, I need to just get over it.",Should Statements,en,Should Statements_3
"My team lost the match, it is entirely my fault for missing that one play.",Personalization,en,Personalization_2
"I ought to have known better, I am so ignorant.",Should Statements,en,Should Statements_7
"There is a dent in the building, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
"I scored a 90 on the test, but I am agonizing over the 5% I got wrong.",Mental Filter,en,Mental Filter_2
"If I am not the absolute best at sports, there is no point in even attempting.",Black & White Thinking,en,Black & White Thinking_6
"I am feeling frustrated about the meeting, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"I have not heard back from the test, they clearly ignored me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"I did not finish all my cooking, so today was completely ruined.",Black & White Thinking,en,Black & White Thinking_5
"I made a error in the project, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"I ought to not feel nervous about this, I need to just get over it.",Should Statements,en,Should Statements_3
"I feel terrified of crowds, so they must be inherently dangerous.",Emotional Reasoning,en,Emotional Reasoning_2
"I am going to fail the presentation, I just know it.",Jumping to Conclusions,en,Jumping to Conclusions_6
I should always be the best person in the room.,Should Statements,en,Should Statements_9
"I got a opportunity and a raise, but my boss did not smile at when he told me, so it is awful.",Mental Filter,en,Mental Filter_4
"The deal will definitely be dismissed, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"I have to not feel anxious about this, I need to just get over it.",Should Statements,en,Should Statements_3
"I feel like a fraud at work, so I must actually be bad at my job.",Emotional Reasoning,en,Emotional Reasoning_0
"My partner broke up with me, I am never going to find joy.",Overgeneralization,en,Overgeneralization_3
"I feel guilty, so I must have done something truly awful.",Emotional Reasoning,en,Emotional Reasoning_3
"I feel like a liar at work, so I must actually be bad at my promotion.",Emotional Reasoning,en,Emotional Reasoning_0
"The plane made a weird noise, it is definitely going to explode on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"He yelled at me, people are forever so mean to me.",Overgeneralization,en,Overgeneralization_6
"I won the tournament, but I did not beat my personal best, so it was a unforgivable performance.",Mental Filter,en,Mental Filter_6
"My brother is bored, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"The world ought to be right, and I cannot handle that it isn't.",Should Statements,en,Should Statements_8
"I had a great day but I dropped my keys, so today was over.",Mental Filter,en,Mental Filter_1
I forgot my keys and now my whole week is a complete nightmare.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
"The assignment will definitely be failed, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"My friend rejected, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"She did not reply to my text in a year, she must think I am boring now.",Jumping to Conclusions,en,Jumping to Conclusions_0
