text,distortion_label,language,template_id
"Something about today's concert just feels off, and I've been treating that feeling like solid proof that something is actually wrong.",Emotional Reasoning,en,Emotional Reasoning::58616
"I didn't finish every item on my errands list, so tonight feels like a wasted a few hours even though I got most of it done.",Black & White Thinking,en,Black & White Thinking::76793
"The cat hasn't been eating well at apartment, and I've been wondering what I might have changed that caused it.",Personalization,en,Personalization::10998
"There's a version of how the outdoor event was 'supposed' to go, and tonight in the building I can't stop measuring reality against it.",Should Statements,en,Should Statements::52194
"I wasn't invited to the trip this time, and I've built an entire story in my head about why, without asking my boss.",Jumping to Conclusions,en,Jumping to Conclusions::46779
I burned the presentation again tonight. Cooking has started to feel like something I'm just not cut out for.,Overgeneralization,en,Overgeneralization::45064
"I should be over this reunion by now, there's something wrong with me for still feeling this way after a few hours.",Should Statements,en,Should Statements::63563
"I disagreed with my brother, but we talked it out over a few hours and came to an understanding.",No Distortion,en,No Distortion::48873
The doctor mentioned my back looked slightly tingly on the scan. I spent the whole drive home assuming the worst.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::80783
"The outdoor event didn't go exactly as planned, but there were some genuinely nice parts too.",No Distortion,en,No Distortion::45990
"My manager asked to 'chat' about the budget review tomorrow, and I've spent the evening assuming it means the worst possible outcome.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::5509
"Nothing about today's dinner went the way I planned, and lately it feels like that's just become the norm.",Overgeneralization,en,Overgeneralization::69207
"The wedding went well overall, but there's a small moment from it with my cousin that I keep replaying instead of anything else.",Mental Filter,en,Mental Filter::24053
"I made a typo in the budget review, but I corrected it and my manager said it was fine.",No Distortion,en,No Distortion::71861
"The code turned out differently than I first imagined, but I'm still glad I made it.",No Distortion,en,No Distortion::64917
"The election didn't go my way this time, but I can see a few things I'll try differently next time.",No Distortion,en,No Distortion::84276
"My boss has been quiet lately in the basement, it must be something I did.",Personalization,en,Personalization::36661
"My brother pointed out one thing I could improve on the song, and I stopped seeing anything good in it after that.",Black & White Thinking,en,Black & White Thinking::24491
"I'm a little tired after the recipe, so I'm going to take it easy in the apartment tonight and pick things back up tomorrow.",No Distortion,en,No Distortion::89305
"I forgot an important date for my colleague again this year. It's starting to feel like a pattern I can't break, no matter how much I try.",Overgeneralization,en,Overgeneralization::76483
"I hold a pretty rigid picture of how a good promotion looks, and today didn't come close to matching it.",Should Statements,en,Should Statements::95584
There's a stain in the garage that I noticed this evening. I lay awake running through everything that could go wrong because of it.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::70234
"I made a typo in the meeting, but I corrected it and my manager said it was fine.",No Distortion,en,No Distortion::71861
"The train made a strange sound on the way to school, and now I can't stop imagining it breaking down somewhere dangerous.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::55063
"The bus made a strange sound on the way to work, and now I can't stop imagining it breaking down somewhere dangerous.",Magnification and Catastrophizing,en,Magnification and Catastrophizing::55063
There's a dent in the house that I noticed this evening. I lay awake running through everything that could go wrong because of it.,Magnification and Catastrophizing,en,Magnification and Catastrophizing::70234
I sent the proposal update and haven't heard anything back yet. Part of me has already written the ending to this.,Jumping to Conclusions,en,Jumping to Conclusions::65531
"The wedding had a lot of nice moments, but the one awkward part at school is the only thing I can file it under now.",Black & White Thinking,en,Black & White Thinking::48217
Two people were talking quietly by the house and glanced over. I spent the rest of the a day assuming it was about me.,Jumping to Conclusions,en,Jumping to Conclusions::68654
"My gut has been uneasy about the pitch all a few hours, and I've stopped questioning whether that unease is accurate.",Emotional Reasoning,en,Emotional Reasoning::98586
"I'm a little tired after the project, so I'm going to take it easy in the house tonight and pick things back up tomorrow.",No Distortion,en,No Distortion::89305
"My cousin snapped at me today, and it's made me think back to every other time someone's been short with me lately at the airport.",Overgeneralization,en,Overgeneralization::96418
